;item_id;name;category;price;old_price;sellable_online;depth;height;width;release_date;designer
1994;90095428;TÄRNÖ;Outdoor furniture;338;335;True;40;79;39;11/04/2014;IKEA of Sweden
1995;80373618;SOLLERÖN;Outdoor furniture;330;335;True;;51;62;20/10/1988;Jonas Hultqvist
1996;59268775;ÄPPLARÖ;Outdoor furniture;81;99;True;;;;02/10/2004;Eva Lilja Löwenhielm/K Hagberg/M Hagberg/IKEA of Sweden
1997;80291731;ÄPPLARÖ;Outdoor furniture;604;596;True;;72;56;12/06/2010;K Hagberg/M Hagberg
1998;9289737;ÄPPLARÖ;Outdoor furniture;389;377;True;;;;05/01/2002;K Hagberg/M Hagberg/IKEA of Sweden
1999;89260075;ÄPPLARÖ;Outdoor furniture;149;146;True;80;84;223;17/08/1987;IKEA of Sweden/Eva Lilja Löwenhielm/K Hagberg/M Hagberg
2000;19216689;MASTHOLMEN;Outdoor furniture;621;620;True;;;;11/07/1988;Nike Karlsson
2001;39289811;ÄPPLARÖ;Outdoor furniture;449;453;True;;;;23/06/1992;K Hagberg/M Hagberg
2002;40411047;KUDDARNA;Outdoor furniture;866;846;True;;;62;19/04/1999;IKEA of Sweden
2003;70267133;VÄDDÖ;Outdoor furniture;486;466;True;33;46;36;01/08/1982;Henrik Preutz
2004;50312424;INNAMO;Outdoor furniture;439;453;True;68;93;54;25/12/2002;IKEA of Sweden
2005;60205188;ÄPPLARÖ;Outdoor furniture;361;366;True;80;73;63;01/10/2008;K Hagberg/M Hagberg
2006;60409821;TOSTERÖ;Outdoor furniture;599;603;True;;25;62;06/02/1979;IKEA of Sweden
2007;9183528;ASKHOLMEN;Outdoor furniture;418;410;True;;;;29/10/2007;Jon Karlsson/IKEA of Sweden
2008;40259511;VÄDDÖ;Outdoor furniture;180;162;True;;71;74;04/07/2013;Henrik Preutz
2009;49898435;LÄCKÖ;Outdoor furniture;813;823;True;;;;10/12/1982;Jon Karlsson
2010;9227532;ÄPPLARÖ;Outdoor furniture;709;690;True;80;73;160;24/04/1986;IKEA of Sweden/K Hagberg/M Hagberg
2011;20292328;TOSTERÖ;Outdoor furniture;458;452;True;;35;49;12/12/2005;IKEA of Sweden
2012;10411143;KUDDARNA;Outdoor furniture;531;523;True;;;45;05/10/2002;IKEA of Sweden
2013;59292643;SJÄLLAND;Outdoor furniture;707;692;True;;73;71;21/05/2006;David Wahl/IKEA of Sweden
2014;50312909;BUSSAN;Outdoor furniture;756;766;True;;;67;10/07/1983;Anna Efverlund
2015;9290104;ÄPPLARÖ;Outdoor furniture;492;511;True;;;;07/07/1999;K Hagberg/M Hagberg
2016;80251513;GÅRÖ;Outdoor furniture;117;105;True;;129;119;09/02/1980;IKEA of Sweden
2017;49251983;HAVSTEN;Outdoor furniture;675;674;True;94;90;245;16/10/1981;Andreas Fredriksson
2018;79258271;KUNGSHOLMEN;Outdoor furniture;407;419;True;80;90;222;01/10/1988;Eva Lilja Löwenhielm/IKEA of Sweden/Nike Karlsson
2019;60240035;ASKHOLMEN;Outdoor furniture;832;831;True;;73;60;05/04/2003;IKEA of Sweden
2020;10255307;FEJAN;Outdoor furniture;143;132;True;42;89;44;31/03/1984;K Hagberg/M Hagberg
2021;89259963;ÄPPLARÖ;Outdoor furniture;646;656;True;80;84;63;13/08/1984;IKEA of Sweden/Eva Lilja Löwenhielm/K Hagberg/M Hagberg
2022;70391712;FRÖSÖN;Outdoor furniture;193;192;True;;;62;08/12/1985;Eva Lilja Löwenhielm
2023;40373615;SOLLERÖN;Outdoor furniture;660;679;True;;32;62;27/01/2010;Jonas Hultqvist
2024;9221016;FANBYN;Outdoor furniture;548;556;True;;;;21/11/1991;IKEA of Sweden
2025;60357737;UTTER;Outdoor furniture;179;188;True;;43;42;02/09/2005;K Hagberg/M Hagberg
2026;40413131;ÄPPLARÖ;Outdoor furniture;521;503;True;56;86;42;15/03/2006;K Hagberg/M Hagberg
2027;10174641;IKEA PS VÅGÖ;Outdoor furniture;373;370;True;92;71;74;25/01/1985;Thomas Sandell
2028;80321021;ASKHOLMEN;Outdoor furniture;548;548;True;;71;44;09/05/1981;Jon Karlsson
2029;70418170;PRÄSTHOLM;Outdoor furniture;428;442;True;52;79;113;19/08/1987;Ola Wihlborg
2030;49252609;SOLLERÖN;Outdoor furniture;189;172;True;82;88;225;15/04/1986;Jonas Hultqvist/IKEA of Sweden/Eva Lilja Löwenhielm
2031;40411108;KUDDARNA;Outdoor furniture;492;493;True;62;;62;07/07/2012;IKEA of Sweden
2032;20314698;YTTERÖN;Outdoor furniture;326;329;True;40;;40;16/02/2006;IKEA of Sweden
2033;90313092;FALHOLMEN;Outdoor furniture;561;547;True;;72;73;03/08/1980;Andreas Fredriksson
2034;40160478;LÄCKÖ;Outdoor furniture;318;312;True;60;82;56;12/03/2010;IKEA of Sweden
2035;50267049;KUNGSHOLMEN;Outdoor furniture;529;515;True;80;73;62;15/11/2003;Nike Karlsson
2036;69291902;SJÄLLAND;Outdoor furniture;506;525;True;;73;90;29/06/2013;IKEA of Sweden/David Wahl
2037;40365371;MAMMUT;Outdoor furniture;618;607;True;36;67;39;27/03/1999;M Kjelstrup/A Östgaard
2038;49228474;FANBYN;Outdoor furniture;666;652;True;;;;21/11/1987;IKEA of Sweden
2039;20411133;KUDDARNA;Outdoor furniture;554;574;True;;;45;02/06/1992;IKEA of Sweden
2040;70292321;TOSTERÖ;Outdoor furniture;295;305;True;;40;60;15/10/1985;IKEA of Sweden
2041;50401986;SJÄLLAND;Outdoor furniture;526;541;True;42;52;136;15/11/2015;David Wahl
2042;70410744;HUSARÖ;Outdoor furniture;466;469;True;;73;49;30/12/2004;Ola Wihlborg
2043;40151841;LÄCKÖ;Outdoor furniture;280;297;True;;71;;07/07/2003;Jon Karlsson
2044;19241472;SOLLERÖN;Outdoor furniture;333;338;True;144;87;287;14/10/1994;IKEA of Sweden/Jonas Hultqvist
2045;39252704;SOLLERÖN;Outdoor furniture;252;245;True;144;88;223;25/02/2003;Eva Lilja Löwenhielm/Jonas Hultqvist/IKEA of Sweden
2046;20382324;MAMMUT;Outdoor furniture;296;282;True;;;35;28/06/2011;M Kjelstrup/A Östgaard
2047;80259514;VÄDDÖ;Outdoor furniture;260;264;True;;71;74;26/09/2014;Henrik Preutz
2048;60391717;FRÖSÖN;Outdoor furniture;680;674;True;44;;44;23/09/1985;Eva Lilja Löwenhielm
2049;19265203;SJÄLLAND;Outdoor furniture;408;420;True;;73;90;27/10/1999;David Wahl
2050;30411415;SVANÖ;Outdoor furniture;461;468;True;48;179;119;04/07/1995;Mikael Axelsson
2051;39053931;ÄPPLARÖ;Outdoor furniture;240;249;True;;;;05/08/1992;K Hagberg/M Hagberg
2052;20312326;TORHOLMEN;Outdoor furniture;896;887;True;;47;70;30/07/2011;Andreas Fredriksson
2053;50205179;ÄPPLARÖ;Outdoor furniture;130;143;True;80;73;80;25/01/1991;K Hagberg/M Hagberg
2054;60406808;KROKHOLMEN;Outdoor furniture;528;530;True;;44;;10/12/1986;Marcus Arvonen
2055;60373624;SOLLERÖN;Outdoor furniture;308;306;True;82;74;62;17/06/1982;Jonas Hultqvist
2056;39287789;SOLLERÖN;Outdoor furniture;558;546;True;82;88;225;20/07/1992;Eva Lilja Löwenhielm/IKEA of Sweden/Jonas Hultqvist
2057;80267137;VÄDDÖ;Outdoor furniture;149;149;True;46;79;40;13/02/2009;Henrik Preutz
2058;50422210;HÅLLÖ;Outdoor furniture;753;754;True;44;;44;05/10/1984;IKEA of Sweden
2059;40391718;FRÖSÖN;Outdoor furniture;419;430;True;62;;62;23/06/2003;Eva Lilja Löwenhielm
2060;59267653;SJÄLLAND;Outdoor furniture;229;240;True;;73;90;24/02/2007;Eva Lilja Löwenhielm/IKEA of Sweden/David Wahl
2061;80382321;MAMMUT;Outdoor furniture;81;87;True;36;67;39;24/12/1993;M Kjelstrup/A Östgaard
2062;9251956;HAVSTEN;Outdoor furniture;356;345;True;94;90;179;03/11/1994;Andreas Fredriksson
2063;70424147;BRUSEN;Outdoor furniture;203;187;True;64;75;146;23/03/1982;Ola Wihlborg
2064;59253123;FRÖSÖN/DUVHOLMEN;Outdoor furniture;414;422;True;;;45;23/06/2006;IKEA of Sweden/Eva Lilja Löwenhielm
2065;39898474;ÄPPLARÖ;Outdoor furniture;658;671;True;;;;05/01/2010;K Hagberg/M Hagberg
2066;50240031;ASKHOLMEN;Outdoor furniture;620;621;True;49;87;36;05/11/1991;IKEA of Sweden
2067;70319288;YTTERÖN;Outdoor furniture;315;333;True;;;;02/10/2009;IKEA of Sweden
2068;411087;KUDDARNA;Outdoor furniture;569;563;True;44;;44;13/08/2010;IKEA of Sweden
2069;80314704;YTTERÖN;Outdoor furniture;429;430;True;;;50;24/06/1983;IKEA of Sweden
2070;20312604;STEGÖN;Outdoor furniture;152;163;True;;;;20/12/2004;Lisel Garsveden
2071;39265481;SJÄLLAND;Outdoor furniture;306;294;True;;73;90;10/09/1992;David Wahl
2072;49264872;SJÄLLAND;Outdoor furniture;556;541;True;;73;90;12/12/1991;David Wahl
2073;59289990;ÄPPLARÖ;Outdoor furniture;834;848;True;;;;12/08/1990;K Hagberg/M Hagberg
2074;19241491;SOLLERÖN;Outdoor furniture;858;845;True;82;87;161;22/12/1999;IKEA of Sweden/Jonas Hultqvist
2075;19267099;SJÄLLAND;Outdoor furniture;480;461;True;;73;90;06/09/1984;Eva Lilja Löwenhielm/IKEA of Sweden/David Wahl
2076;29268946;ASKHOLMEN;Outdoor furniture;617;631;True;;;;16/04/1980;Jon Karlsson/IKEA of Sweden/Eva Lilja Löwenhielm
2077;10411421;TRANARÖ;Outdoor furniture;711;726;True;41;43;56;16/12/1981;Ola Wihlborg
2078;30405339;SJÄLLAND;Outdoor furniture;748;731;True;75;110;58;29/10/1992;David Wahl
2079;19183815;SALTHOLMEN;Outdoor furniture;917;899;True;;;;12/04/1993;Jon Karlsson
2080;80311833;SALTHOLMEN;Outdoor furniture;860;864;True;;71;;03/08/1982;Jon Karlsson
2081;9241509;SOLLERÖN;Outdoor furniture;199;197;True;82;87;98;17/02/1978;IKEA of Sweden/Jonas Hultqvist
2082;29252078;HAVSTEN;Outdoor furniture;409;428;True;94;90;341;18/12/2007;Andreas Fredriksson
2083;49287920;SOLLERÖN;Outdoor furniture;549;568;True;;;;24/01/1982;Jonas Hultqvist/IKEA of Sweden/Eva Lilja Löwenhielm
2084;99262432;SJÄLLAND;Outdoor furniture;453;458;True;;73;71;30/10/1992;David Wahl
2085;69253033;FRÖSÖN/DUVHOLMEN;Outdoor furniture;697;701;True;;;;25/09/1984;IKEA of Sweden/Eva Lilja Löwenhielm
2086;29267659;SJÄLLAND;Outdoor furniture;231;237;True;;73;90;29/01/1991;IKEA of Sweden/David Wahl/Eva Lilja Löwenhielm
2087;9219278;KUNGSHOLMEN;Outdoor furniture;596;606;True;80;89;160;28/01/1988;Nike Karlsson/IKEA of Sweden
2088;39156401;ÄPPLARÖ;Outdoor furniture;304;301;True;;;;19/03/2004;K Hagberg/M Hagberg/IKEA of Sweden
2089;49257386;KUNGSHOLMEN;Outdoor furniture;449;464;True;80;90;62;23/07/1984;Nike Karlsson/IKEA of Sweden/Eva Lilja Löwenhielm
2090;99258005;KUNGSHOLMEN;Outdoor furniture;388;408;True;80;90;222;16/08/1992;IKEA of Sweden/Nike Karlsson/Eva Lilja Löwenhielm
2091;50357785;UTTER;Outdoor furniture;689;672;True;;;;04/10/1983;K Hagberg/M Hagberg
2092;410747;HUSARÖ;Outdoor furniture;775;783;True;80;102;64;15/07/1989;Ola Wihlborg
2093;50405338;SJÄLLAND;Outdoor furniture;288;271;True;75;110;58;27/07/1981;David Wahl
2094;90287413;BUNSÖ;Outdoor furniture;309;295;True;63;49;51;14/04/1984;Thomas Sandell
2095;70386503;SJÄLLAND;Outdoor furniture;551;557;True;60;86;60;18/02/2010;David Wahl
2096;59048397;ÄPPLARÖ;Outdoor furniture;106;102;True;;;;27/06/1996;K Hagberg/M Hagberg
2097;80391839;DUVHOLMEN;Outdoor furniture;206;208;True;;;;25/09/1979;IKEA of Sweden
2098;10386450;SOLLERÖN;Outdoor furniture;629;629;True;82;53;18;19/05/1984;Jonas Hultqvist
2099;29262435;SJÄLLAND;Outdoor furniture;403;405;True;;73;71;26/11/2009;David Wahl
2100;49267286;HAVSTEN;Outdoor furniture;614;611;True;94;90;326;15/06/1992;Andreas Fredriksson
2101;59303665;SOLLERÖN;Outdoor furniture;638;627;True;82;84;161;18/09/1988;Jonas Hultqvist/IKEA of Sweden
2102;79303645;SOLLERÖN;Outdoor furniture;828;846;True;82;84;223;14/05/1985;Jonas Hultqvist/IKEA of Sweden
2103;80391716;FRÖSÖN;Outdoor furniture;780;790;True;;;;29/07/1996;Eva Lilja Löwenhielm
2104;20411067;KUDDARNA;Outdoor furniture;98;80;True;32;;36;22/01/1979;IKEA of Sweden
2105;10391833;DUVHOLMEN;Outdoor furniture;705;692;True;;;62;02/04/1982;IKEA of Sweden
2106;10386501;SJÄLLAND;Outdoor furniture;145;132;True;60;86;60;03/01/1996;David Wahl
2107;69253108;FRÖSÖN/DUVHOLMEN;Outdoor furniture;183;164;True;;;62;21/06/2015;Eva Lilja Löwenhielm/IKEA of Sweden
2108;70401706;SJÄLLAND;Outdoor furniture;491;496;True;42;52;136;15/11/1984;David Wahl
2109;19252371;SJÄLLAND;Outdoor furniture;271;280;True;;;;05/07/1995;David Wahl
2110;99335985;FREKVENS;Outdoor furniture;194;194;True;;;;24/09/1992;Nicholai Wiig Hansen
2111;29287676;SJÄLLAND;Outdoor furniture;305;312;True;;73;71;18/12/1982;David Wahl/IKEA of Sweden
2112;50412942;FRÖSÖN;Outdoor furniture;208;224;True;;;50;17/06/1995;Eva Lilja Löwenhielm
2113;60365346;MAMMUT;Outdoor furniture;501;506;True;36;67;39;24/01/1984;M Kjelstrup/A Östgaard
2114;50365361;MAMMUT;Outdoor furniture;128;125;True;;;35;03/05/2002;M Kjelstrup/A Östgaard
2115;39251931;HAVSTEN;Outdoor furniture;444;438;True;94;90;83;05/03/1986;Andreas Fredriksson
2116;99251966;HAVSTEN;Outdoor furniture;185;169;True;94;90;260;17/04/1982;Andreas Fredriksson
2117;404534;HAVSTEN;Outdoor furniture;129;147;True;;;98;03/01/1993;Andreas Fredriksson
2118;29265014;SJÄLLAND;Outdoor furniture;135;124;True;;73;90;03/08/1985;David Wahl
2119;90417909;KUDDARNA;Outdoor furniture;590;591;True;50;;50;01/02/2011;IKEA of Sweden
2120;29303624;SOLLERÖN;Outdoor furniture;495;498;True;144;84;223;10/09/2010;Jonas Hultqvist/IKEA of Sweden
2121;80391844;DUVHOLMEN;Outdoor furniture;464;480;True;44;;44;27/03/1988;IKEA of Sweden
2122;9251961;HAVSTEN;Outdoor furniture;871;851;True;94;90;164;28/07/2006;Andreas Fredriksson
2123;9266477;SJÄLLAND;Outdoor furniture;810;816;True;;73;90;12/10/1981;Eva Lilja Löwenhielm/IKEA of Sweden/David Wahl
2124;10267046;KUNGSHOLMEN;Outdoor furniture;714;699;True;80;73;80;19/12/2001;Nike Karlsson
2125;19287714;SOLLERÖN;Outdoor furniture;92;81;True;82;88;98;10/12/2003;Jonas Hultqvist/IKEA of Sweden/Eva Lilja Löwenhielm
2126;70264460;HÅLLÖ;Outdoor furniture;184;176;True;;;47;06/03/2010;IKEA of Sweden
2127;20386505;SJÄLLAND;Outdoor furniture;607;597;True;;;72;14/11/1988;David Wahl
2128;20404528;HAVSTEN;Outdoor furniture;680;688;True;100;;98;15/10/2010;Andreas Fredriksson
2129;60424586;SOLLERÖN;Outdoor furniture;706;723;True;82;53;18;11/07/2014;Jonas Hultqvist
2130;50339763;KUNGSÖ;Outdoor furniture;683;684;True;44;;62;27/04/2014;IKEA of Sweden
2131;80351819;KUNGSÖ;Outdoor furniture;456;445;True;62;;62;02/06/1983;IKEA of Sweden
2132;50365177;MAMMUT;Outdoor furniture;867;862;True;;48;55;12/02/2010;M Kjelstrup/A Östgaard
2133;90365180;MAMMUT;Outdoor furniture;906;892;True;;48;;23/12/2002;M Kjelstrup/A Östgaard
2134;40365366;MAMMUT;Outdoor furniture;508;503;True;36;67;39;23/02/1982;M Kjelstrup/A Östgaard
2135;80292330;TOSTERÖ;Outdoor furniture;448;451;True;;111;52;03/07/2003;IKEA of Sweden
2136;79262447;SJÄLLAND;Outdoor furniture;497;499;True;;73;90;01/09/2014;David Wahl
2137;80264493;HÅLLÖ;Outdoor furniture;818;822;True;42;;62;11/04/1982;IKEA of Sweden
2138;30391714;FRÖSÖN;Outdoor furniture;254;240;True;;;45;04/02/2015;Eva Lilja Löwenhielm
2139;90417914;KUDDARNA;Outdoor furniture;398;395;True;50;;50;16/12/1982;IKEA of Sweden
2140;10404519;HAVSTEN;Outdoor furniture;393;377;True;92;75;2;24/12/1981;Andreas Fredriksson
2141;20424593;SOLLERÖN;Outdoor furniture;318;320;True;82;74;82;14/09/1982;Jonas Hultqvist
2142;49303595;SOLLERÖN;Outdoor furniture;479;497;True;82;84;287;22/08/1979;IKEA of Sweden/Jonas Hultqvist
2143;50404522;HAVSTEN;Outdoor furniture;440;436;True;;;80;16/08/1998;Andreas Fredriksson
2144;59253439;FRÖSÖN/DUVHOLMEN;Outdoor furniture;525;510;True;44;;44;16/12/1995;Eva Lilja Löwenhielm/IKEA of Sweden
2145;60264540;HÅLLÖ;Outdoor furniture;863;869;True;62;;62;28/02/2003;IKEA of Sweden
2146;20411072;KUDDARNA;Outdoor furniture;241;228;True;32;;36;07/03/1982;IKEA of Sweden
2147;50391850;DUVHOLMEN;Outdoor furniture;877;881;True;62;;62;03/01/1990;IKEA of Sweden
2148;39253077;FRÖSÖN/DUVHOLMEN;Outdoor furniture;830;812;True;62;;62;11/01/1991;IKEA of Sweden/Eva Lilja Löwenhielm
2149;60151840;LÄCKÖ;Outdoor furniture;93;82;True;52;87;42;02/11/1992;Jon Karlsson
2150;79291360;FRÖSÖN/DUVHOLMEN;Outdoor furniture;315;327;True;50;;50;06/10/1984;Eva Lilja Löwenhielm/IKEA of Sweden
2151;411092;KUDDARNA;Outdoor furniture;410;417;True;44;;44;27/02/1997;IKEA of Sweden
2152;80311828;SALTHOLMEN;Outdoor furniture;644;630;True;46;83;42;23/05/2008;Jon Karlsson
2153;339204;MASTHOLMEN;Outdoor furniture;285;269;True;67;80;118;22/05/1981;Nike Karlsson
2154;20391856;DUVHOLMEN;Outdoor furniture;283;287;True;;;;01/03/1995;IKEA of Sweden
2155;19241387;SOLLERÖN;Outdoor furniture;720;733;True;82;87;223;06/12/1984;Jonas Hultqvist/IKEA of Sweden
2156;20373621;SOLLERÖN;Outdoor furniture;478;475;True;82;74;82;24/11/2010;Jonas Hultqvist
2157;29291857;SJÄLLAND;Outdoor furniture;861;874;True;;73;90;01/07/1994;David Wahl/IKEA of Sweden
2158;40404513;HAVSTEN;Outdoor furniture;657;646;True;92;75;9;23/03/1995;Andreas Fredriksson
2159;60365167;MAMMUT;Outdoor furniture;875;858;True;;48;55;23/09/2003;M Kjelstrup/A Östgaard
2160;39251926;HAVSTEN;Outdoor furniture;682;688;True;94;90;98;18/06/2009;Andreas Fredriksson
2161;40264485;HÅLLÖ;Outdoor furniture;423;412;True;50;;50;24/05/1992;IKEA of Sweden
2162;60417897;DUVHOLMEN;Outdoor furniture;178;179;True;50;;50;17/06/1981;IKEA of Sweden
2163;99285928;SOLLERÖN;Outdoor furniture;157;161;True;82;88;144;14/03/1984;Eva Lilja Löwenhielm/Jonas Hultqvist/IKEA of Sweden
2164;90443135;RÅSKOG;Room dividers;200;197;True;;78;45;06/10/1993;Nike Karlsson
2165;70301537;KALLAX;Room dividers;663;678;True;39;182;182;27/10/1993;IKEA of Sweden
2166;79166399;VIDGA;Room dividers;317;311;True;;;;28/06/1981;David Wahl
2167;30275861;KALLAX;Room dividers;292;283;True;39;147;147;14/12/2012;Tord Björklund
2168;9157261;ELVARLI;Room dividers;746;726;True;35;;51;22/11/1990;Ehlén Johansson
2169;99188003;ELVARLI;Room dividers;839;844;True;35;;261;26/10/2003;Ehlén Johansson
2170;69017475;KALLAX;Room dividers;68;86;True;39;147;147;06/06/2013;Tord Björklund
2171;19278328;KALLAX;Room dividers;729;731;True;39;147;147;01/11/1984;Tord Björklund
2172;59315159;ELVARLI;Room dividers;246;229;True;51;;258;06/02/1999;Ehlén Johansson
2173;70268811;BEKANT;Room dividers;778;768;True;;120;83;05/01/1984;K Malmvall/E Lilja Löwenhielm
2174;9278338;KALLAX;Room dividers;438;418;True;39;182;182;15/08/2014;Tord Björklund/IKEA of Sweden
2175;69157376;ELVARLI;Room dividers;372;391;True;50;;175;14/09/2006;Ehlén Johansson
2176;9017483;KALLAX;Room dividers;357;363;True;39;147;147;29/10/1988;Tord Björklund
2177;10459903;KALLAX;Sideboards. buffets & console tables;313;324;True;39;147;77;03/12/2003;Tord Björklund
2178;105064;LIATORP;Sideboards. buffets & console tables;436;452;True;;75;37;22/04/2006;Carina Bengs
2179;59278307;KALLAX;Sideboards. buffets & console tables;842;842;True;39;147;77;06/09/2008;Tord Björklund
2180;30409035;LISTERBY;Sideboards. buffets & console tables;316;302;True;;71;38;14/05/1987;Henrik Preutz
2181;70439728;LIATORP;Sideboards. buffets & console tables;628;623;True;48;87;145;26/12/1981;Carina Bengs
2182;19279177;LIXHULT;Sideboards. buffets & console tables;907;900;True;35;35;120;02/06/2013;Jon Karlsson
2183;9139724;BESTÅ;Sideboards. buffets & console tables;578;573;True;40;74;180;27/06/2010;IKEA of Sweden
2184;40309257;HEMNES;Sideboards. buffets & console tables;251;241;True;47;88;157;14/01/1988;Carina Bengs
2185;327772;MALSJÖ;Sideboards. buffets & console tables;519;504;True;48;92;145;28/12/2009;Carina Bengs
2186;40404202;HAVSTA;Sideboards. buffets & console tables;231;234;True;;63;35;08/03/1996;IKEA of Sweden
2187;49221038;EKET;Sideboards. buffets & console tables;507;505;True;35;80;140;21/01/1997;Jon Karlsson
2188;60342072;REGISSÖR;Sideboards. buffets & console tables;237;222;True;38;110;118;05/11/1993;K Hagberg/M Hagberg
2189;10251451;IKEA PS;Sideboards. buffets & console tables;722;707;True;40;63;119;04/07/1981;Nicholai Wiig Hansen
2190;50415196;HAVSTA;Sideboards. buffets & console tables;166;159;True;47;89;81;26/08/1979;IKEA of Sweden
2191;79301788;BESTÅ;Sideboards. buffets & console tables;177;186;True;42;240;120;20/12/2012;Marcus Arvonen/IKEA of Sweden
2192;9208029;BESTÅ;Sideboards. buffets & console tables;630;631;True;42;112;180;02/08/1995;Marcus Arvonen/IKEA of Sweden
2193;89265836;HAVSTA;Sideboards. buffets & console tables;726;739;True;37;134;162;27/06/1981;IKEA of Sweden
2194;79275119;HAVSTA;Sideboards. buffets & console tables;323;326;True;37;134;121;15/09/1984;IKEA of Sweden
2195;70388620;HAVSTA;Sideboards. buffets & console tables;151;152;True;47;89;121;12/10/1989;IKEA of Sweden
2196;79265945;HAVSTA;Sideboards. buffets & console tables;829;849;True;37;134;162;28/11/1985;IKEA of Sweden
2197;39300856;BESTÅ;Sideboards. buffets & console tables;145;142;True;42;193;60;17/05/1978;IKEA of Sweden/Marcus Arvonen
2198;80360951;IDÅSEN;Sideboards. buffets & console tables;189;180;True;45;140;120;28/07/1996;Jon Karlsson
2199;99266053;HAVSTA;Sideboards. buffets & console tables;308;302;True;37;134;162;06/04/2013;IKEA of Sweden
2200;79151312;SÖDERHAMN;Sofas & armchairs;337;334;True;99;83;93;05/03/2016;Ola Wihlborg
2201;79135746;SÖDERHAMN;Sofas & armchairs;98;100;True;151;83;93;09/04/1980;Ola Wihlborg
2202;79315945;STOCKSUND;Sofas & armchairs;533;548;True;49;47;144;03/09/2012;Nike Karlsson
2203;19305567;KIVIK;Sofas & armchairs;544;543;True;;83;;28/02/2007;Ola Wihlborg
2204;19305572;KIVIK;Sofas & armchairs;850;861;True;;;;13/11/2011;Ola Wihlborg
2205;79135751;SÖDERHAMN;Sofas & armchairs;805;814;True;99;83;99;25/05/1993;Ola Wihlborg
2206;10424621;KNOPPARP;Sofas & armchairs;820;827;True;76;70;119;07/03/1981;IKEA of Sweden
2207;10469186;ANGERSBY;Sofas & armchairs;668;655;True;84;89;137;04/09/1979;IKEA of Sweden
2208;19129178;EKTORP;Sofas & armchairs;571;586;True;88;88;179;19/04/1981;IKEA of Sweden
2209;49129209;EKTORP;Sofas & armchairs;470;452;True;88;88;218;26/01/1981;IKEA of Sweden
2210;79135949;SÖDERHAMN;Sofas & armchairs;232;241;True;99;83;291;21/07/2002;Ola Wihlborg
2211;49303393;VIMLE;Sofas & armchairs;107;96;True;;;;20/06/2013;Ehlén Johansson
2212;39217838;SANDBACKEN;Sofas & armchairs;238;253;True;;69;212;22/11/1989;IKEA of Sweden/David Wahl/Lisa Hilland
2213;39216754;FRIHETEN;Sofas & armchairs;895;887;True;151;66;;11/07/1997;IKEA of Sweden
2214;9251777;KLIPPAN;Sofas & armchairs;475;461;True;88;66;180;30/04/1991;IKEA of Sweden
2215;385314;SANDARED;Sofas & armchairs;187;189;True;;33;;04/11/2003;Synnöve Mork
2216;90354327;HAMMARN;Sofas & armchairs;525;512;True;85;78;128;04/10/1991;Jonas Hultqvist
2217;49282989;SÖDERHAMN;Sofas & armchairs;308;305;True;151;83;285;30/04/1980;Ola Wihlborg
2218;69217790;SANDBACKEN;Sofas & armchairs;819;802;True;78;69;212;21/11/1986;Lisa Hilland/IKEA of Sweden/David Wahl
2219;79254683;GRÖNLID;Sofas & armchairs;725;726;True;98;104;322;11/06/2014;Francis Cayouette/Ehlén Johansson
2220;69129798;STOCKSUND;Sofas & armchairs;442;444;True;97;84;199;16/03/1993;Nike Karlsson
2221;19325457;HÄSSELBY;Sofas & armchairs;271;277;True;81;81;176;23/05/2010;IKEA of Sweden
2222;89135944;SÖDERHAMN;Sofas & armchairs;190;180;True;99;83;198;19/03/1991;Ola Wihlborg
2223;79257498;EKTORP;Sofas & armchairs;491;492;True;88;88;;02/04/2007;IKEA of Sweden
2224;69240026;NORSBORG;Sofas & armchairs;171;156;True;;85;293;24/01/1988;Ehlén Johansson
2225;20033919;ALSEDA;Sofas & armchairs;214;214;True;;18;;21/04/1998;IKEA of Sweden
2226;30451067;GAMLARP;Sofas & armchairs;657;670;True;90;86;211;27/05/2000;IKEA of Sweden
2227;80437489;GRYTTBY;Sofas & armchairs;557;538;True;;;;10/03/2012;David Wahl
2228;29284381;SÖDERHAMN;Sofas & armchairs;710;692;True;99;83;192;25/08/1978;Ola Wihlborg
2229;9217830;BRÅTHULT;Sofas & armchairs;889;890;True;;69;212;15/08/2000;David Wahl/Lisa Hilland/IKEA of Sweden
2230;60431563;FRIHETEN;Sofas & armchairs;701;697;True;105;83;225;05/03/2000;IKEA of Sweden
2231;89254786;GRÖNLID;Sofas & armchairs;461;460;True;98;104;247;17/02/1988;Ehlén Johansson/Francis Cayouette
2232;59270274;LANDSKRONA;Sofas & armchairs;481;476;True;89;78;164;01/02/1980;IKEA of Sweden/Tord Björklund
2233;29193692;KIVIK;Sofas & armchairs;335;338;True;163;83;387;03/07/1992;Ola Wihlborg
2234;60116960;LYCKSELE;Sofas & armchairs;166;148;True;55;21;92;05/11/2009;IKEA of Sweden
2235;50360009;STRANDMON;Sofas & armchairs;779;774;True;40;44;60;17/11/2001;IKEA of Sweden
2236;59307649;GRÖNLID;Sofas & armchairs;105;124;True;164;104;328;12/11/1984;Francis Cayouette/Ehlén Johansson
2237;89135939;SÖDERHAMN;Sofas & armchairs;342;355;True;99;83;186;30/08/1996;Ola Wihlborg
2238;70284203;ASKEBY;Sofas & armchairs;747;757;True;72;72;149;14/04/1993;IKEA of Sweden
